"ID","ITEM","CONDITION","RESPONSE_TIME","ACCURATE","LIST","TYPE","QUESTION","CORRECT_ANSWER","ANSWER_CLEAN"
"P35",24,"Well-formed control",200,"incorrect","List1","Type1","Question 24","Answer X","Answer Y"
"P35",25,"Well-formed question",2467.02614752199,"correct","List1","Type1","Question 25","Answer X","Answer Y"
"P35",26,"Bad control",7081.5281884326,"correct","List1","Type1","Question 26","Answer X","Answer Y"
"P35",27,"Well-formed question",1452.67677801733,"incorrect","List1","Type1","Question 27","Answer X","Answer Y"
"P35",28,"Well-formed question",5367.10856725911,"correct","List1","Type1","Question 28","Answer X","Answer Y"
"P35",29,"Illusion",1187.0008807526,"incorrect","List1","Type1","Question 29","Answer X","Answer Y"
"P35",30,"Well-formed question",2781.66360744052,"correct","List1","Type1","Question 30","Answer X","Answer Y"
"P35",31,"Bad control",4052.71263887186,"correct","List1","Type1","Question 31","Answer X","Answer Y"
"P35",32,"Well-formed control",2404.54741245946,"correct","List1","Type1","Question 32","Answer X","Answer Y"
"P35",33,"Bad control",200,"correct","List1","Type1","Question 33","Answer X","Answer Y"
"P35",34,"Illusion",5299.17440098116,"incorrect","List1","Type1","Question 34","Answer X","Answer Y"
"P35",35,"Well-formed control",6963.25610003118,"correct","List1","Type1","Question 35","Answer X","Answer Y"
"P35",36,"Well-formed control",5545.24420903837,"correct","List1","Type1","Question 36","Answer X","Answer Y"
"P35",37,"Well-formed control",2922.68078618892,"incorrect","List1","Type1","Question 37","Answer X","Answer Y"
"P35",38,"Illusion",7662.13235150854,"incorrect","List1","Type1","Question 38","Answer X","Answer Y"
"P35",39,"Bad control",7487.11201204861,"correct","List1","Type1","Question 39","Answer X","Answer Y"
"P35",40,"Well-formed control",200,"correct","List1","Type1","Question 40","Answer X","Answer Y"
"P35",41,"Well-formed question",8179.83973831763,"correct","List1","Type1","Question 41","Answer X","Answer Y"
"P36",1,"Bad control",200,"correct","List1","Type1","Question 1","Answer X","Answer Y"
"P36",2,"Illusion",3185.9968966822,"correct","List1","Type1","Question 2","Answer X","Answer Y"
"P36",3,"Well-formed control",321.237134007352,"correct","List1","Type1","Question 3","Answer X","Answer Y"
"P36",4,"Well-formed question",1843.68801786471,"dont_know","List1","Type1","Question 4","Answer X","Answer Y"
"P36",5,"Well-formed question",8874.26728886324,"correct","List1","Type1","Question 5","Answer X","Answer Y"
"P36",6,"Well-formed control",7213.21463707512,"correct","List1","Type1","Question 6","Answer X","Answer Y"
"P36",7,"Well-formed control",7042.91467351571,"correct","List1","Type1","Question 7","Answer X","Answer Y"
"P36",8,"Well-formed control",200,"correct","List1","Type1","Question 8","Answer X","Answer Y"
"P36",9,"Illusion",5130.98593249866,"correct","List1","Type1","Question 9","Answer X","Answer Y"
"P36",10,"Illusion",6686.17614133054,"correct","List1","Type1","Question 10","Answer X","Answer Y"
"P36",11,"Bad control",6821.9686773618,"correct","List1","Type1","Question 11","Answer X","Answer Y"
"P36",12,"Well-formed control",891.173859457365,"correct","List1","Type1","Question 12","Answer X","Answer Y"
"P36",13,"Well-formed control",8903.11801716455,"dont_know","List1","Type1","Question 13","Answer X","Answer Y"
"P36",14,"Illusion",200,"incorrect","List1","Type1","Question 14","Answer X","Answer Y"
"P36",15,"Well-formed control",12262.5494781485,"correct","List1","Type1","Question 15","Answer X","Answer Y"
"P36",16,"Bad control",1725.3940946621,"incorrect","List1","Type1","Question 16","Answer X","Answer Y"
"P36",17,"Bad control",6527.38989176867,"incorrect","List1","Type1","Question 17","Answer X","Answer Y"
"P36",18,"Well-formed question",5266.97786728406,"correct","List1","Type1","Question 18","Answer X","Answer Y"
"P36",19,"Well-formed control",512.32302964917,"correct","List1","Type1","Question 19","Answer X","Answer Y"
"P36",20,"Bad control",7692.01833278666,"correct","List1","Type1","Question 20","Answer X","Answer Y"
"P36",21,"Well-formed control",5111.94910113665,"correct","List1","Type1","Question 21","Answer X","Answer Y"
"P36",22,"Illusion",7367.99435835285,"incorrect","List1","Type1","Question 22","Answer X","Answer Y"
"P36",23,"Illusion",5209.61874061665,"correct","List1","Type1","Question 23","Answer X","Answer Y"
"P36",24,"Illusion",7548.11611966605,"incorrect","List1","Type1","Question 24","Answer X","Answer Y"
"P36",25,"Illusion",4502.96315314949,"correct","List1","Type1","Question 25","Answer X","Answer Y"
"P36",26,"Well-formed question",8146.09065404147,"correct","List1","Type1","Question 26","Answer X","Answer Y"
"P36",27,"Well-formed question",2847.27489680592,"correct","List1","Type1","Question 27","Answer X","Answer Y"
"P36",28,"Well-formed control",7182.91991841722,"correct","List1","Type1","Question 28","Answer X","Answer Y"
"P36",29,"Well-formed control",6559.35039276885,"correct","List1","Type1","Question 29","Answer X","Answer Y"
"P36",30,"Well-formed question",7166.17765510225,"incorrect","List1","Type1","Question 30","Answer X","Answer Y"
"P36",31,"Illusion",2191.73118813511,"incorrect","List1","Type1","Question 31","Answer X","Answer Y"
"P36",32,"Bad control",4723.69058995222,"correct","List1","Type1","Question 32","Answer X","Answer Y"
"P36",33,"Bad control",2396.31304198609,"dont_know","List1","Type1","Question 33","Answer X","Answer Y"
"P36",34,"Bad control",6968.42676282741,"correct","List1","Type1","Question 34","Answer X","Answer Y"
"P36",35,"Illusion",2135.4757794076,"correct","List1","Type1","Question 35","Answer X","Answer Y"
"P36",36,"Well-formed control",12235.2768539077,"correct","List1","Type1","Question 36","Answer X","Answer Y"
"P36",37,"Well-formed question",6973.03185496325,"correct","List1","Type1","Question 37","Answer X","Answer Y"
"P36",38,"Illusion",4375.70610804159,"incorrect","List1","Type1","Question 38","Answer X","Answer Y"
"P36",39,"Bad control",7882.22937535709,"correct","List1","Type1","Question 39","Answer X","Answer Y"
"P36",40,"Illusion",4120.81097926285,"incorrect","List1","Type1","Question 40","Answer X","Answer Y"
"P36",41,"Well-formed question",6152.94009898772,"correct","List1","Type1","Question 41","Answer X","Answer Y"
"P37",1,"Well-formed control",7186.71911926332,"incorrect","List1","Type1","Question 1","Answer X","Answer Y"
"P37",2,"Illusion",5946.24620294753,"correct","List1","Type1","Question 2","Answer X","Answer Y"
"P37",3,"Bad control",2345.33705056332,"incorrect","List1","Type1","Question 3","Answer X","Answer Y"
"P37",4,"Well-formed question",200,"correct","List1","Type1","Question 4","Answer X","Answer Y"
"P37",5,"Bad control",200,"correct","List1","Type1","Question 5","Answer X","Answer Y"
"P37",6,"Bad control",2776.7138815071,"correct","List1","Type1","Question 6","Answer X","Answer Y"
"P37",7,"Bad control",6274.85789325378,"correct","List1","Type1","Question 7","Answer X","Answer Y"
"P37",8,"Illusion",3565.42120932386,"correct","List1","Type1","Question 8","Answer X","Answer Y"
"P37",9,"Well-formed question",200,"correct","List1","Type1","Question 9","Answer X","Answer Y"
"P37",10,"Well-formed control",14014.1105849767,"dont_know","List1","Type1","Question 10","Answer X","Answer Y"
"P37",11,"Well-formed question",6653.95602662853,"correct","List1","Type1","Question 11","Answer X","Answer Y"
"P37",12,"Illusion",11425.0386885552,"incorrect","List1","Type1","Question 12","Answer X","Answer Y"
"P37",13,"Bad control",7903.23464227807,"correct","List1","Type1","Question 13","Answer X","Answer Y"
"P37",14,"Well-formed control",2408.4873566976,"correct","List1","Type1","Question 14","Answer X","Answer Y"
"P37",15,"Well-formed control",3244.81439478623,"correct","List1","Type1","Question 15","Answer X","Answer Y"
"P37",16,"Bad control",200,"correct","List1","Type1","Question 16","Answer X","Answer Y"
"P37",17,"Bad control",6451.99397449983,"correct","List1","Type1","Question 17","Answer X","Answer Y"
"P37",18,"Illusion",10263.6786710095,"incorrect","List1","Type1","Question 18","Answer X","Answer Y"
"P37",19,"Well-formed question",795.12910527985,"incorrect","List1","Type1","Question 19","Answer X","Answer Y"
"P37",20,"Illusion",200,"incorrect","List1","Type1","Question 20","Answer X","Answer Y"
"P37",21,"Illusion",7599.11033383868,"incorrect","List1","Type1","Question 21","Answer X","Answer Y"
"P37",22,"Illusion",200,"incorrect","List1","Type1","Question 22","Answer X","Answer Y"
"P37",23,"Well-formed control",13029.3172617235,"correct","List1","Type1","Question 23","Answer X","Answer Y"
"P37",24,"Bad control",5935.02897364299,"correct","List1","Type1","Question 24","Answer X","Answer Y"
"P37",25,"Well-formed control",200,"correct","List1","Type1","Question 25","Answer X","Answer Y"
"P37",26,"Well-formed question",5400.61213248978,"incorrect","List1","Type1","Question 26","Answer X","Answer Y"
"P37",27,"Well-formed question",4498.8117174435,"correct","List1","Type1","Question 27","Answer X","Answer Y"
"P37",28,"Well-formed question",200,"dont_know","List1","Type1","Question 28","Answer X","Answer Y"
"P37",29,"Bad control",4049.45398887514,"incorrect","List1","Type1","Question 29","Answer X","Answer Y"
"P37",30,"Bad control",2374.52218188033,"correct","List1","Type1","Question 30","Answer X","Answer Y"
"P37",31,"Bad control",1453.11093524247,"incorrect","List1","Type1","Question 31","Answer X","Answer Y"
"P37",32,"Well-formed control",5972.93962521461,"incorrect","List1","Type1","Question 32","Answer X","Answer Y"
"P37",33,"Well-formed question",7191.56488158294,"incorrect","List1","Type1","Question 33","Answer X","Answer Y"
"P37",34,"Bad control",9481.64412680035,"incorrect","List1","Type1","Question 34","Answer X","Answer Y"
"P37",35,"Bad control",200,"correct","List1","Type1","Question 35","Answer X","Answer Y"
"P37",36,"Illusion",7099.02633480463,"incorrect","List1","Type1","Question 36","Answer X","Answer Y"
"P37",37,"Illusion",1000.34540363829,"incorrect","List1","Type1","Question 37","Answer X","Answer Y"
"P37",38,"Bad control",7729.08993788354,"correct","List1","Type1","Question 38","Answer X","Answer Y"
"P37",39,"Illusion",5668.71858027158,"incorrect","List1","Type1","Question 39","Answer X","Answer Y"
"P37",40,"Illusion",9621.0659907293,"incorrect","List1","Type1","Question 40","Answer X","Answer Y"
"P37",41,"Well-formed control",200,"incorrect","List1","Type1","Question 41","Answer X","Answer Y"
"P38",1,"Well-formed question",5905.11361573774,"incorrect","List1","Type1","Question 1","Answer X","Answer Y"
"P38",2,"Bad control",5084.43432710436,"correct","List1","Type1","Question 2","Answer X","Answer Y"
"P38",3,"Well-formed question",7902.83057001505,"correct","List1","Type1","Question 3","Answer X","Answer Y"
"P38",4,"Illusion",3593.71804294854,"incorrect","List1","Type1","Question 4","Answer X","Answer Y"
"P38",5,"Well-formed control",9768.8626349792,"correct","List1","Type1","Question 5","Answer X","Answer Y"
"P38",6,"Illusion",2824.92069178873,"dont_know","List1","Type1","Question 6","Answer X","Answer Y"
"P38",7,"Bad control",2859.81193264426,"correct","List1","Type1","Question 7","Answer X","Answer Y"
"P38",8,"Well-formed control",5078.4154110041,"incorrect","List1","Type1","Question 8","Answer X","Answer Y"
"P38",9,"Well-formed question",257.930405527533,"incorrect","List1","Type1","Question 9","Answer X","Answer Y"
"P38",10,"Well-formed question",2470.31980494739,"correct","List1","Type1","Question 10","Answer X","Answer Y"
"P38",11,"Well-formed question",8127.22382465,"correct","List1","Type1","Question 11","Answer X","Answer Y"
"P38",12,"Well-formed control",11898.1177571539,"correct","List1","Type1","Question 12","Answer X","Answer Y"
"P38",13,"Illusion",8431.85982794357,"incorrect","List1","Type1","Question 13","Answer X","Answer Y"
"P38",14,"Illusion",2897.18483002186,"incorrect","List1","Type1","Question 14","Answer X","Answer Y"
"P38",15,"Illusion",5570.25366840047,"correct","List1","Type1","Question 15","Answer X","Answer Y"
"P38",16,"Well-formed question",4474.64612233947,"dont_know","List1","Type1","Question 16","Answer X","Answer Y"
"P38",17,"Bad control",311.526630614164,"correct","List1","Type1","Question 17","Answer X","Answer Y"
"P38",18,"Bad control",4968.50061641314,"correct","List1","Type1","Question 18","Answer X","Answer Y"
"P38",19,"Illusion",1460.84119369218,"incorrect","List1","Type1","Question 19","Answer X","Answer Y"
"P38",20,"Bad control",920.82302361334,"incorrect","List1","Type1","Question 20","Answer X","Answer Y"
"P38",21,"Well-formed question",6738.80022099229,"incorrect","List1","Type1","Question 21","Answer X","Answer Y"
"P38",22,"Well-formed question",1562.657955659,"correct","List1","Type1","Question 22","Answer X","Answer Y"
"P38",23,"Well-formed question",3598.83996190978,"correct","List1","Type1","Question 23","Answer X","Answer Y"
"P38",24,"Bad control",1187.71946339712,"correct","List1","Type1","Question 24","Answer X","Answer Y"
"P38",25,"Well-formed control",5206.57497760222,"correct","List1","Type1","Question 25","Answer X","Answer Y"
"P38",26,"Illusion",6195.47820512916,"incorrect","List1","Type1","Question 26","Answer X","Answer Y"
"P38",27,"Well-formed question",5933.69091460221,"incorrect","List1","Type1","Question 27","Answer X","Answer Y"
"P38",28,"Bad control",875.882751928549,"correct","List1","Type1","Question 28","Answer X","Answer Y"
"P38",29,"Bad control",8041.44774983162,"correct","List1","Type1","Question 29","Answer X","Answer Y"
"P38",30,"Bad control",8762.91613075932,"incorrect","List1","Type1","Question 30","Answer X","Answer Y"
"P38",31,"Well-formed control",6535.61341794027,"correct","List1","Type1","Question 31","Answer X","Answer Y"
"P38",32,"Illusion",4991.29645419211,"incorrect","List1","Type1","Question 32","Answer X","Answer Y"
"P38",33,"Well-formed control",5296.29879362529,"correct","List1","Type1","Question 33","Answer X","Answer Y"
"P38",34,"Illusion",5351.13522159933,"incorrect","List1","Type1","Question 34","Answer X","Answer Y"
"P38",35,"Well-formed control",6550.34410751402,"correct","List1","Type1","Question 35","Answer X","Answer Y"
"P38",36,"Well-formed question",4613.07008802184,"correct","List1","Type1","Question 36","Answer X","Answer Y"
"P38",37,"Bad control",6185.89095787914,"correct","List1","Type1","Question 37","Answer X","Answer Y"
"P38",38,"Illusion",3217.57632161039,"incorrect","List1","Type1","Question 38","Answer X","Answer Y"
"P38",39,"Well-formed question",8197.06453682135,"incorrect","List1","Type1","Question 39","Answer X","Answer Y"
"P38",40,"Well-formed question",3982.92736669628,"correct","List1","Type1","Question 40","Answer X","Answer Y"
"P38",41,"Illusion",200,"correct","List1","Type1","Question 41","Answer X","Answer Y"
"P39",1,"Well-formed question",3758.90974615653,"incorrect","List1","Type1","Question 1","Answer X","Answer Y"
"P39",2,"Bad control",5550.79981010005,"correct","List1","Type1","Question 2","Answer X","Answer Y"
"P39",3,"Illusion",8848.19389550999,"correct","List1","Type1","Question 3","Answer X","Answer Y"
"P39",4,"Well-formed question",4336.41987217315,"incorrect","List1","Type1","Question 4","Answer X","Answer Y"
"P39",5,"Well-formed control",200,"correct","List1","Type1","Question 5","Answer X","Answer Y"
"P39",6,"Well-formed question",4136.44750675648,"correct","List1","Type1","Question 6","Answer X","Answer Y"
"P39",7,"Well-formed control",200,"incorrect","List1","Type1","Question 7","Answer X","Answer Y"
"P39",8,"Well-formed control",879.188784596603,"correct","List1","Type1","Question 8","Answer X","Answer Y"
"P39",9,"Well-formed question",415.460717990529,"correct","List1","Type1","Question 9","Answer X","Answer Y"
